Level,Text
B1,“En los días en que los jueces gobernaban Israel un hambre severa azotó la tierra. Por eso un hombre de Belén de Judá dejó su casa y se fue a vivir a la tierra de Moab junto con su esposa y sus dos hijos. El hombre se llamaba Elimelec y el nombre de su esposa era Noemí. Sus dos hijos se llamaban Mahlón y Quelión. Eran efrateos de Belén en la tierra de Judá. Así que cuando llegaron a Moab se establecieron allí. Tiempo después murió Elimelec y Noemí quedó sola con sus dos hijos. Ellos se casaron con mujeres moabitas. Uno se casó con una mujer llamada Orfa y el otro con una mujer llamada Rut. Pero unos diez años después murieron tanto Mahlón como Quelión. Entonces Noemí quedó sola sin sus dos hijos y sin su esposo. Estando en Moab Noemí se enteró de que el SEÑOR había bendecido a su pueblo en Judá al volver a darle buenas cosechas. Entonces Noemí y sus nueras se prepararon para salir de Moab y regresar a su tierra natal. Acompañada por sus dos nueras partió del lugar donde vivía y tomó el camino que las llevaría de regreso a Judá. Sin embargo ya puestas en camino Noemí les dijo a sus dos nueras: —Vuelva cada una a la casa de su madre y que el SEÑOR las recompense por la bondad que mostraron a sus esposos y a mí. Que el SEÑOR las bendiga con la seguridad de un nuevo matrimonio. Entonces les dio un beso de despedida y todas se echaron a llorar desconsoladas. —No —le dijeron— queremos ir contigo a tu pueblo. Pero Noemí respondió: —¿Por qué habrían de continuar conmigo? ¿Acaso puedo tener más hijos que crezcan y sean sus esposos? No hijas mías regresen a la casa de sus padres porque ya soy demasiado vieja para volverme a casar. Aunque fuera posible y me casara esta misma noche y tuviera hijos varones entonces ¿qué? ¿Esperarían ustedes hasta que ellos crecieran y se negarían a casarse con algún otro? ¡Por supuesto que no hijas mías! La situación es mucho más amarga para mí que para ustedes porque el SEÑOR mismo ha levantado su puño contra mí. Entonces volvieron a llorar juntas y Orfa se despidió de su suegra con un beso pero Rut se aferró con firmeza a Noemí. —Mira —le dijo Noemí— tu cuñada regresó a su pueblo y a sus dioses. Tú deberías hacer lo mismo. Pero Rut respondió: —No me pidas que te deje y regrese a mi pueblo. A donde tú vayas yo iré; dondequiera que tú vivas yo viviré. Tu pueblo será mi pueblo y tu Dios será mi Dios. Donde tú mueras allí moriré y allí me enterrarán. ¡Que el SEÑOR me castigue severamente si permito que algo nos separe aparte de la muerte! Cuando Noemí vio que Rut estaba decidida a irse con ella no insistió más. De modo que las dos siguieron el viaje. Cuando entraron a Belén todo el pueblo se conmocionó por causa de su llegada. —¿De verdad es Noemí? —preguntaban las mujeres. —No me llamen Noemí —contestó ella—. Más bien llámenme Mara porque el Todopoderoso me ha hecho la vida muy amarga. Me fui llena pero el SEÑOR me ha traído vacía a casa. ¿Por qué llamarme Noemí cuando el SEÑOR me ha hecho sufrir y el Todopoderoso ha enviado semejante tragedia sobre mí? Así que Noemí regresó de Moab acompañada de su nuera Rut la joven moabita. Llegaron a Belén a fines de la primavera al comienzo de la cosecha de la cebada.”
B1,"Ellos viven en Puerto Vallarta
Puerto Vallarta es una ciudad grande. Puerto Vallarta está en México.
Este es Mike. Мike es un estudiante. Él está en Puerto Vallarta ahora. Mike es de Estados Unidos. Él es americano. Mike tiene una madre un padre un hermano y una hermana. Ellos viven en Estados Unidos.
Este es Kazuki. Kazuki también es un estudiante. Él es de Japón. Él es japonés. Kazuki tiene madre padre y dos hermanas. Ellos viven en Japón.
Mike y Kazuki están en un supermercado ahora. Ellos tienen hambre. Ellos compran emparedados.
Esta es Linda. Linda es mejicana. Linda también vive en Puerto Vallarta. Ella no es estudiante.
Yo soy un estudiante. Yo soy de Estados Unidos. Yo estoy en Puerto Vallarta ahora. Yo no tengo hambre.
Tú eres un estudiante. Tú eres japonés. Tú no estás en Japón ahora. Tú estás en México.
Nosotros somos estudiantes. Nosotros estamos en México ahora.
Esto es una bicicleta. La bicicleta es azul. La bicicleta no es nueva.
Esto es un perro. El perro es negro. El perro no es grande.
Estas son tiendas. Estas tiendas no son grandes. Son pequeñas. Esa tienda tiene muchas ventanas. Aquellas tiendas no tienen muchas ventanas.
Ese gato está en la habitación. Aquellos gatos no están en la habitación.
Este historia es de una muestra gratuita de un lector graduado. Compre el libro completo por $6 en https://www.audiolego.com/Spanish/"
B1,"Fracasé en la universidad.
Terminé el segundo semestre de mi primer año con un promedio de calificaciones de 0.9.
Lo has leído bien: un promedio de calificaciones de 0.9
Cuando terminó el año escolar mis padres condujeron cuatro horas al campus para ayudar a limpiar mi dormitorio y llevarme a casa.
Durante el viaje a casa recuerdo mirar por la ventana del automóvil en completo silencio las cuatro horas enteras.
Estaba devastado. No tenía idea de lo que iba a hacer.
Mis padres estaban molestos.
Estaban decepcionados.
No tenían nada que decir.
Yo tampoco.
Su decepción no fue nada comparado con el entumecimiento que sentí. Estaba mucho más decepcionado de mí mismo que nunca. Fue completamente mi culpa y lo sabía.
Luché durante toda la escuela secundaria así que no fue una sorpresa que luché como lo hice cuando comencé la universidad.
Fui terrible tomando exámenes. Me costó mucho estudiar. No tengo ni idea de porqué. Era algo con lo que vivía que no puedo explicar.
En la escuela primaria tenía tutores especiales para ayudarme con mi ansiedad por tomar exámenes. No puedo decir que ayudó mucho.
Cuando terminé mi último año de secundaria no sabía si iba a ingresar a la universidad. Solo apliqué a una universidad.Fui aceptado para asistir a la única universidad a la que postulé.Y ahora fallé en la única universidad a la que postulé.
Luché durante todo el primer año de la universidad hasta que llegué a un punto en el que sentí que no tenía ninguna posibilidad de éxito. Mis notas fueron terribles. Por lo tanto no me presenté para ninguno de mis exámenes finales.
No había forma de que pudiera estudiar lo suficientemente bien como para obtener calificaciones aprobatorias en mis exámenes finales.
Me di por vencido.
Durante el viaje de cuatro horas a casa me di cuenta dolorosamente de que podría haberlo hecho mejor. No me molesté en buscar una excusa para justificar el horrible error que cometí.
Tuve que encontrar un plan B.
Ni siquiera pasó una semana después de regresar a casa con mis padres antes de comenzar a armar un plan.
Aunque 'fallé' en lo que respecta a la universidad sabía que no era un fracaso. Ciertamente no me sentía como uno.
Me metí en un hoyo muy profundo y sabía que dependía de mí salir.
Tenía que descubrir cómo abordar la vida de manera diferente. No lo estaba haciendo bien. Y se sintió horrible."
B1,"“Había en Belén un hombre rico y muy influyente llamado Booz que era pariente de Elimelec el esposo de Noemí. Un día Rut la moabita le dijo a Noemí: —Déjame ir a los campos de cosecha a ver si alguien en su bondad me permite recoger las espigas de grano dejadas atrás. Noemí respondió: —Está bien hija mía puedes ir. Así que Rut salió a recoger espigas detrás de los cosechadores y resultó que lo hizo en un campo que pertenecía a Booz el pariente de su suegro Elimelec. Mientras estaba allí llegó Booz de Belén y saludó a los cosechadores: —¡El SEÑOR sea con ustedes! —les dijo. —¡El SEÑOR lo bendiga! —respondieron los cosechadores. Entonces Booz le preguntó a su capataz: —¿Quién es esa joven que veo allá? ¿De quién es? Y el capataz le contestó: —Es la joven moabita que volvió con Noemí. Esta mañana me pidió permiso para recoger grano detrás de los segadores. Desde que llegó no ha dejado de trabajar con esmero excepto por unos momentos de descanso en el refugio. Booz se acercó a Rut y le dijo: —Escucha hija mía. Quédate aquí mismo con nosotros cuando recojas grano; no vayas a ningún otro campo. Sigue muy de cerca a las jóvenes que trabajan en mi campo. Fíjate en qué parcela están cosechando y síguelas. Advertí a los hombres que no te traten mal. Y cuando tengas sed sírvete del agua que hayan sacado del pozo. Entonces Rut cayó a sus pies muy agradecida. —¿Qué he hecho para merecer tanta bondad? —le preguntó—. No soy más que una extranjera. —Sí lo sé —respondió Booz—; pero también sé todo lo que has hecho por tu suegra desde la muerte de tu esposo. He oído que dejaste a tu padre y a tu madre y a tu tierra natal para vivir aquí entre gente totalmente desconocida. Que el SEÑOR Dios de Israel bajo cuyas alas viniste a refugiarte te recompense abundantemente por lo que hiciste. —Espero continuar siendo de su agrado señor —respondió ella—. Usted me consoló al hablarme con tanta bondad aunque ni siquiera soy una de sus trabajadoras. Después a la hora de comer Booz la llamó: —Ven aquí y sírvete de la comida. Puedes mojar tu pan en el vinagre. De modo que Rut se sentó junto a los cosechadores y Booz le dio a comer grano tostado. Ella comió todo lo que quiso y hasta le sobró. Cuando Rut regresó a trabajar Booz ordenó a sus trabajadores: —Déjenla recoger espigas aun entre las gavillas y no se lo impidan. Además arranquen de los manojos algunas espigas de cebada y déjenlas caer a propósito. ¡Permítanle recogerlas y no la molesten! Así que Rut recogió cebada allí todo el día y cuando la desgranó por la tarde llenó toda una canasta. Luego la cargó de vuelta al pueblo y la mostró a su suegra. También le dio el grano tostado que le había sobrado de su comida. —¿Dónde recogiste todo este grano hoy? —preguntó Noemí—. ¿Dónde trabajaste? ¡Que el SEÑOR bendiga al que te ayudó! Entonces Rut le contó a su suegra acerca del hombre en cuyo campo había trabajado. Le dijo: —El hombre con quien trabajé hoy se llama Booz. —¡Que el SEÑOR lo bendiga! —le dijo Noemí a su nuera—. Nos muestra su bondad no solo a nosotras sino también a tu marido que murió. Ese hombre es uno de nuestros parientes más cercanos uno de los redentores de nuestra familia. Entonces Rut dijo: —Es más Booz me dijo que volviera y me quedara con sus trabajadores hasta que termine la cosecha. —¡Excelente! —exclamó Noemí—. Haz lo que te dijo hija mía. Quédate con las jóvenes hasta que termine la cosecha. En otros campos podrían molestarte pero con él estarás segura. De modo que Rut trabajó junto a las mujeres en los campos de Booz y recogió grano con ellas hasta el final de la cosecha de cebada. Luego siguió trabajando con ellas durante la cosecha de trigo a comienzos del verano. Y todo ese tiempo vivió con su suegra.”
‭‭"
B1,“Booz fue a la puerta de la ciudad y allí se sentó. En ese momento pasó por ese lugar el redentor de la familia que Booz había mencionado así que lo llamó: —Amigo ven siéntate aquí. Quiero hablar contigo. Así que se sentaron juntos. Enseguida Booz llamó a diez líderes del pueblo y les pidió que se sentaran allí como testigos. Entonces Booz le dijo al redentor de la familia: —Tú conoces a Noemí la que volvió de Moab. Está por vender el terreno que pertenecía a Elimelec nuestro pariente. Pensé que yo debía hablar contigo para que pudieras redimir la tierra si deseas hacerlo. Si quieres la tierra entonces cómprala ahora en presencia de estos testigos. Pero si no quieres la tierra házmelo saber ahora mismo porque después de ti soy el pariente más cercano para redimirla. El hombre respondió: —Muy bien yo la redimo. Entonces le dijo Booz: —Por supuesto al comprar tú la tierra de Noemí estás obligado a casarte con Rut la viuda moabita. De esta manera ella podrá tener hijos que lleven el nombre de su esposo y así conservar la tierra para su familia. —Entonces no puedo redimir la tierra —respondió el pariente redentor— porque esto pondría en peligro mi propia herencia. Redime tú la tierra; yo no lo puedo hacer. En esos días era costumbre en Israel que cualquiera que transfiriera un derecho de compra se quitara la sandalia y se la entregara a la otra parte. Esto hacía válida la transacción de una manera pública. Entonces el otro redentor de la familia se quitó la sandalia mientras le decía a Booz: —Compra tú la tierra. Entonces Booz les dijo a los ancianos y a la gente que estaba alrededor: —Ustedes son testigos de que hoy le compré a Noemí toda la propiedad de Elimelec Quelión y Mahlón. Además junto con la tierra adquirí a Rut la viuda moabita de Mahlón para que sea mi esposa. De este modo ella podrá tener un hijo para que el nombre de la familia de su difunto esposo continúe y herede aquí en su pueblo natal la propiedad de su familia. Hoy todos ustedes son testigos. Entonces los ancianos y toda la gente que estaba en la puerta respondieron: —¡Somos testigos! ¡Que el SEÑOR haga que esta mujer que va a ser parte de tu hogar sea como Raquel y Lea de quienes descendió toda la nación de Israel! Que prosperes en Efrata y que seas famoso en Belén. Y que el SEÑOR te dé descendientes por medio de esta joven que sean como los de nuestro antepasado Fares el hijo de Tamar y Judá. Así que Booz llevó a Rut a su casa y la hizo su esposa. Cuando se acostó con ella el SEÑOR permitió que quedara embarazada y diera a luz un hijo. Entonces las mujeres del pueblo le dijeron a Noemí: «¡Alabado sea el SEÑOR que te ha dado ahora un redentor para tu familia! Que este niño sea famoso en Israel. Que él restaure tu juventud y te cuide en tu vejez. ¡Pues es el hijo de tu nuera que te ama y que te ha tratado mejor que siete hijos!». Entonces Noemí tomó al niño lo abrazó contra su pecho y cuidó de él como si fuera su propio hijo. Las vecinas decían: «¡Por fin ahora Noemí tiene nuevamente un hijo!». Y le pusieron por nombre Obed. Él llegó a ser el padre de Isaí y abuelo de David. Este es el registro genealógico de su antepasado Fares: Fares fue el padre de Hezrón. Hezrón fue el padre de Ram. Ram fue el padre de Aminadab. Aminadab fue el padre de Naasón. Naasón fue el padre de Salmón. Salmón fue el padre de Booz. Booz fue el padre de Obed. Obed fue el padre de Isaí. Isaí fue el padre de David.”
B1,"“Un día Noemí le dijo a Rut: —Hija mía es tiempo de que yo te encuentre un hogar permanente para que tengas un porvenir asegurado. Booz es nuestro pariente cercano y él ha sido muy amable al dejarte recoger grano con las jóvenes. Esta noche estará aventando cebada en el campo de trillar. Mira haz lo que te digo. Báñate perfúmate y vístete con tu ropa más linda. Después baja al campo de trillar pero no dejes que Booz te vea hasta que termine de comer y de beber. Fíjate bien dónde se acuesta; después acércate a él destapa sus pies y acuéstate allí. Entonces él te dirá lo que debes hacer. —Haré todo lo que me dices —respondió Rut. Así que esa noche bajó al campo donde se trilla el grano y siguió las instrucciones de su suegra. Después de que Booz terminó de comer y de beber y estuvo de buen ánimo se acostó al otro extremo del montón de grano y se durmió. Entonces Rut se acercó sin hacer ruido le destapó los pies y se acostó. Alrededor de la medianoche Booz se despertó de pronto y se dio vuelta. Entonces se sorprendió ¡al encontrar a una mujer acostada a sus pies! —¿Quién eres? —preguntó. —Soy Rut su sierva —contestó ella—. Extienda sobre mí el borde de su manto ya que usted es el redentor de mi familia. —¡El SEÑOR te bendiga hija mía! —exclamó Booz—. Muestras aún más lealtad familiar ahora que antes pues no has ido tras algún hombre más joven sea rico o pobre. Ahora hija mía no te preocupes por nada. Yo haré lo que sea necesario porque todo el pueblo sabe que eres una mujer virtuosa. Pero aunque es cierto que yo soy uno de los redentores de tu familia hay un pariente más cercano que yo. Quédate aquí esta noche y por la mañana hablaré con él. Si está dispuesto a redimirte muy bien; que se case contigo. Pero si no está dispuesto a hacerlo entonces ¡tan cierto como que el SEÑOR vive yo mismo te redimiré! Ahora acuéstate aquí hasta la mañana. Entonces Rut se acostó a los pies de Booz hasta la mañana pero ella se levantó muy temprano antes de que hubiera suficiente luz para que una persona pudiera reconocer a otra; pues Booz había dicho: —Nadie debe saber que estuvo una mujer aquí en el campo de trillar. Luego Booz le dijo: —Trae tu manto y extiéndelo. Entonces él midió seis medidas de cebada sobre el manto y lo colocó sobre las espaldas de ella. Después él regresó al pueblo. Cuando Rut volvió a donde estaba su suegra Noemí le preguntó: —¿Qué sucedió hija mía? Rut le contó a Noemí todo lo que Booz había hecho por ella y agregó: —Me dio estas seis medidas de cebada y dijo: “No vuelvas a tu suegra con las manos vacías”. Entonces Noemí le dijo: —Ten paciencia hija mía hasta que sepamos lo que pasa. El hombre no descansará hasta dejar resuelto el asunto hoy mismo.”
‭‭"
B1,"EL PALACIO DE MADRID
El rey de España quería tener un palacio muy hermoso el mejor del mundo. Quería tener el mejor arquitecto de Europa para construir este hermoso edificio y le buscó por todas partes. Al fin encontró uno muy bueno y muy nombrado. Le prometió grandes sumas de dinero para construir su palacio. El arquitecto empezó la obra y la acabó en breve plazo. El rey estaba satisfecho. Entonces el rey dijo para sí:
—Si este hombre puede hacerme un palacio tan magnífico puede hacer lo mismo para otro rey. Yo no quiero que otro rey tenga un palacio tan bueno tan magnífico como el mío. ¿Qué haré?
Un día convidó a comer al arquitecto famoso y le preguntó si podría hacer otro palacio como el que había concluido. El arquitecto contestó que sí.
El rey le manifestó que no quería que construyese otro palacio. Él quería tener el mejor palacio del mundo. Prometió darle grandes tesoros si daba su promesa de no hacer otra obra como aquélla. El arquitecto estimaba su fama más que todo y se negó a darle su palabra.
Cuando el rey vio que no podía obtener la promesa deseada mandó que aprisionasen al arquitecto. Después de esto le sacaron los ojos para que no pudiera dirigir ninguna otra obra; le cortaron los brazos para que no pudiera trazar los planos; y también le cortaron la lengua para que no pudiera comunicar a nadie sus conocimientos. Pero le dió el rey habitación en el palacio y grandes riquezas. Todos los días estaba sentado el arquitecto a la mesa del rey. Los criados tenían que darle de comer porque no tenía brazos. Así estuvo viviendo de esa manera hasta que murió.
Sobre los pequeños pilares que forman la cornisa del palacio se puede ver el busto de un hombre. Como todos los bustos no tiene ni brazos ni ojos. Según el pueblo este busto es la efigie del arquitecto que dirigió la erección del palacio. Se cree que el rey lo puso allí para honrarle en muerte."
B1,"Hoy quiero presentaros un tipo nuevo de episodio. En estos episodios os vamos a explicar expresiones cotidianas que se usan en España. Son expresiones que tenéis que conocer para poder entenderlas cuando las oigáis en una película canción o conversación.
Vanesa y yo creemos que es muy interesante que podáis aprender a utilizar y entender este tipo de expresiones. Pensamos así porque este tipo de frases son muy utilizadas en el día a día. En los cursos deberían enseñar más este tipo de expresiones porque si un aprendiz de español las escucha probablemente no logre entenderlas completamente.
Hoy os voy a explicar una expresión que ayer escuché en la televisión y me parece interesante que conozcáis. Se utiliza mucho en España y bueno por lo que he estado investigando parece ser que se utiliza también bastante en otros países.
Es una expresión que se utiliza frecuentemente en las conversaciones entre hispanohablantes. Se trata de la siguiente: Hablando del Rey de Roma.
Esta expresión se utiliza por ejemplo cuando estás con un amigo o con una amiga y estáis hablando sobre una persona que no está con vosotros en ese momento.  Se está hablando sobre esa persona y por casualidad esa persona aparece.
Cuando aparece esta persona de la que se estaba hablando se suele decir:
¡Mira! hablando del rey de Roma…
Esta expresión es una expresión muy antigua. Por lo que he podido averiguar procede del siglo XIV. En realidad la expresión “hablando del rey de Roma” originalmente no era así. Cuando se empezó a utilizar era “hablando del ruin de Roma”. Ruin es un adjetivo que significa que alguien es malvado que traiciona que hace daño a otras personas a propósito. Con el tiempo se sustituyó la palabra ruin por rey y así ha continuado hasta nuestros días: “Hablando del rey de Roma…” La frase no tiene por qué tener un sentido negativo es simplemente que la persona sobre la que estamos hablando ha aparecido.
La expresión se ha utilizado en la literatura española muchas veces. Algunos escritores españoles famosos como Gustavo Adolfo Bécquer la utilizaron en varias de sus obras.
La expresión “Hablando del rey de Roma…” a veces se completa con otra frase: “por la puerta asoma”. Asomarse significa sacar o meter la cabeza por una puerta o por una ventana para poder ver lo que hay al otro lado. La frase completa sería entonces:
“Hablando del rey de Roma… por la puerta asoma”
pero esta segunda parte suele omitirse.
Voy a explicaros un par de situaciones en las que esta expresión puede utilizarse.
Por ejemplo imaginad que estamos en una fiesta con amigos. Hemos llegado todos excepto Julio que siempre llega tarde:
Jorge dice: – ¿Ya hemos llegado todos?
Ana contesta: – No falta Julio
Jorge dice: – Julio siempre llega tarde
Y en ese momento aparece Julio por lo que Ana y Jorge dicen a la vez:
-Hablando del rey de Roma…
En este ejemplo hemos utilizado la expresión en masculino pero siempre se suele utilizar en masculino. Aunque el femenino de ‘rey’ es ‘reina’ si la persona de la que se está hablando es una mujer lo más probable es que oigáis también “Hablando del rey de Roma”."
B1,"En este episodio puedes escuchar un diálogo entre Isabel y Jorge los nombres de los personajes que utilizamos en los diálogos. Isabel tiene un resfriado y puede contagiar a Jorge. Este le dice que esté tranquila que no va “a estirar la pata”. Es una expresión referida a la muerte. En este episodio vamos a explicaros algunas expresiones que se utilizan en España sobre la muerte. Por favor si eres muy sensible con este tema ten precaución al escuchar el episodio. En español hay varias expresiones que se utilizan para hablar sobre este tema.
En invierno y en otoño son muy comunes los resfriados
Isabel: Hay que ver. Siempre me cojo todos los resfriados.
Jorge: ¿Vuelves a estar resfriada?
Isabel: Sí. Otra vez. Creo que me lo han pegado el otro día en clase.
Jorge: ¿Qué tal te encuentras?
Isabel: Con los síntomas comunes del resfriado: estornudos tos picor de garganta y dolor de cabeza.
Jorge: En esta época suele haber un montón de gente que está mala.
Isabel: En mi clase ya somos cinco las personas que estamos resfriadas.
Jorge: Por algo es una de las enfermedades más frecuentes en todo el mundo. El virus entra por dar un beso a alguien que ya está malo o por una cosa tan simple como tocar algo que antes ha tocado una persona resfriada y después llevarte la mano a la cara.
Isabel: Es prácticamente inevitable no contagiarte en sitios cerrados aunque en verano suele ser más difícil.
Jorge: Los catarros pueden aparecer en cualquier época del año pero es en invierno cuando hay más posibilidades.
Isabel: ¿Por qué?
Jorge: Los inviernos suelen ser la época seca y la humedad suele ser más baja entonces cuando estás cerca de alguien que ya está resfriado los virus tienden a estar más tiempo en el aire así que es más fácil contagiarte. ¿Has ido al médico?
Isabel: No porque lo único que me va a decir es que guarde reposo. No hay un remedio total para el resfriado.
Jorge: ¿Algo podrás tomar?
Isabel: Lo único que puedo hacer es tomar algún medicamento de la farmacia que alivie los síntomas pero no me va a quitar el resfriado.
Jorge: Al menos te quitará el dolor de cabeza y el picor de garganta.
Isabel: Sí al menos un poco. ¿Pero sabes lo que llevo peor?
Jorge: ¿El qué?
Isabel: El goteo constante de la nariz.
Jorge: Je je es cierto es una pesadez. ¿Has probado algún remedio casero? Se puede aliviar la congestión nasal aplicándote en la nariz una preparación de agua hervida con un poco de sal. Eso te puede ir bien."
B1,"En este episodio puedes escuchar un diálogo entre Isabel y Jorge. En él hablan sobre el frío que hace. En España en invierno hace mucho frío en algunas regiones. Durante su conversación escucharás la expresión “hace un frío de mil demonios”. Te explicamos qué significa y también hablamos sobre otras expresiones que utilizan una forma parecida.
Isabel: Uff qué frío
Jorge: Tampoco es para tanto.
Isabel: ¿Cómo que no? Estamos a 2 grados bajo cero . Hace un frío de mil demonios.
Jorge: Otras veces ha hecho mucho más frío que hoy.
Isabel: Pero de eso hace ya mucho tiempo y el cuerpo ya no está acostumbrado al frío de hace años.
Jorge: Lo que ocurre es que no te has abrigado lo suficiente.
Isabel: No no es cierto. Hoy me he abrigado bastante.
Jorge: ¿Cuánto te has abrigado?
Isabel: Pues llevo una camiseta de manga corta interior otra camiseta de manga larga un jersey grueso de lana y el abrigo. Y en las piernas llevo unas medias debajo del pantalón.
Jorge: Pues sí que vas abrigada tanto o más que yo.
Isabel: ¿Han dicho algo sobre si van a subir las temperaturas los próximos días?
Jorge: Esta mañana leí en el periódico que seguiremos a bajo cero durante todo lo que queda de semana.
Isabel: Y ¿has leído algo sobre si va a nevar?
Jorge: No no ponía nada sobre eso.
Isabel: Vaya con el frío que hace si al menos nevara tendríamos un paisaje bonito. Ya no nieva como antes.
Jorge: Sí tienes razón. Cuando éramos pequeños todos los inviernos había nevadas. Desde hace unos años es raro que nieve pero es que entonces hacía mucho más frío que ahora.
Isabel: Llegábamos a tener una temperatura de 10 grados bajo cero. No estoy segura de que en estos momentos pudiese aguantar esa temperatura. Mira lo abrigada que voy y estoy temblando de frío.
Jorge: Eso es porque entonces estábamos habituados a tener esas temperaturas tan bajas. A lo largo de estos años los inviernos se han ido suavizando más y más cada año.
Isabel: Pues sea como sea. Necesito tomar algo caliente.
Jorge: ¿Qué tal si entramos en una chocolatería?
Isabel: ¡Genial!  Tengo ganas tomarme un buen tazón de chocolate caliente. Umm ¡qué rico!
Jorge: Vamos a buscar ahora mismo una.
Hoy Isabel y Jorge hablan sobre las temperaturas y el frío. Durante la conversación Isabel le comenta a Jorge que “hace un frío de mil demonios”. Vamos a volverlo a escuchar:"
